mol1,mol2,similarity
O=C(Nc1cccc2ncccc12)c1ccccc1Cl,CSc1ccccc1NC(=O)c1ccco1,0.25925925925925924
O=C(Nc1cccc2ncccc12)c1ccccc1Cl,O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,0.25
O=C(Nc1cccc2ncccc12)c1ccccc1Cl,Cc1nc2cc(Nc3ccccc3C(=O)O)ccc2s1,0.25
O=C(Nc1cccc2ncccc12)c1ccccc1Cl,O=C(CNC(=O)c1cccs1)Nc1ncccc1O,0.25
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,1.0
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,0.24
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,CCCCCC[Se](=O)CC(=O)C(F)(F)F,0.21568627450980393
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,0.18461538461538463
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,CCCCCCC1CC(C)(/C(C)=N/NC(N)=O)OC1=O,0.18461538461538463
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,CCCCCCC1(C)SC(NC(C)=O)=NN1C(C)=O,0.18032786885245902
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,COC(=O)CCCCCCCCC(O)CN(C)C,0.16363636363636364
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,CCCCc1ccc(NC(=O)C2CCCC2)cc1,0.15
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,CCSCCC(=O)c1ccc(Cl)cc1,0.14545454545454545
C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,Cc1ccccc1C(=O)NCCCNC(=O)c1ccco1,0.14516129032258066
O=C(CSC1=NCCS1)NC1CCCCC1,O=C(CSC1=NCCS1)NC1CCCCC1,1.0
O=C(CSC1=NCCS1)NC1CCCCC1,Cc1cccc(OCC(=O)NC2CCCCCC2)c1C,0.3584905660377358
O=C(CSC1=NCCS1)NC1CCCCC1,O=C(COc1ccccc1)NC1=NCCS1,0.33962264150943394
O=C(CSC1=NCCS1)NC1CCCCC1,CCn1c(C)nnc1SCC(=O)Nc1nccs1,0.2222222222222222
O=C(CSC1=NCCS1)NC1CCCCC1,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,0.21875
O=C(CSC1=NCCS1)NC1CCCCC1,COc1ccc(C(=O)NC2CC2)c(OC)c1,0.21428571428571427
O=C(CSC1=NCCS1)NC1CCCCC1,CC1CCCC(NC(=O)CNC(=O)c2cccs2)C1C,0.2
O=C(CSC1=NCCS1)NC1CCCCC1,COC(=O)/C=c1\sc2ncnn2c1=O,0.1896551724137931
O=C(CSC1=NCCS1)NC1CCCCC1,CCCCc1ccc(NC(=O)C2CCCC2)cc1,0.1896551724137931
O=C(CSC1=NCCS1)NC1CCCCC1,COC1CCCN(C(=O)NCC(F)F)C1,0.1864406779661017
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,1.0
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,NC(=O)C1CCN(c2ncccc2[N+](=O)[O-])CC1,0.2903225806451613
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,Cc1cc(=O)c(C(=O)O)cn1-c1ccc(C(C)C)cc1,0.26229508196721313
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,CNc1ccc(N2CCC(Cc3c[nH]cn3)CC2)cc1,0.24242424242424243
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,CCOC(=O)c1cnc2ccc(Br)cc2c1O,0.21212121212121213
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,O=C(Cc1ccc(O)c(Cl)c1)NCCN1CCNCC1,0.2028985507246377
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,NS(=O)(=O)c1ccc(-n2ncc3c2CCCC3=O)cc1,0.19696969696969696
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,CCc1ccc(N2CC(C(=O)OC)CC2=O)cc1,0.19696969696969696
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,0.1927710843373494
N[C@@H]1CCN(c2cnc3c(O)ccc(C(=O)O)c3c2)C1,COc1ccc(C(=O)NC2CC2)c(OC)c1,0.19047619047619047
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,1.0
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,O=C(N/N=C/c1cccc(F)c1)c1ccncc1,0.32653061224489793
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,Cc1ccc(C)n1-c1cccc(C(=O)O)c1,0.27906976744186046
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(F)cc1F,0.2708333333333333
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,0.24
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,Cc1ccc(Oc2ccccc2F)c(CC(=O)O)c1,0.24
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,Cc1cc(C)nc(S/C=C/C(=O)c2ccc(F)cc2)n1,0.23529411764705882
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,Cc1ccccc1NC(=O)c1ccccc1,0.23255813953488372
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,CC1(C)CC(=O)C=C(NNC(=O)c2ccccc2)C1,0.21568627450980393
O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1,0.21153846153846154
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,1.0
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,COc1cccc(C(=O)NCc2cccnc2)c1,0.31746031746031744
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,O=C(COc1cccc(C(F)(F)F)c1)Nc1cccnc1,0.2835820895522388
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,Cc1ccccc1NC(=O)c1ccccc1,0.2545454545454545
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,COc1cc([N+](=O)[O-])ccc1NC(=O)Nc1cccnc1,0.2535211267605634
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,O=C(NCc1cccnc1)Nc1cccc(C(F)(F)F)c1,0.2463768115942029
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1,0.234375
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,CC(C)OC(=O)c1ccc(NC(=O)c2ccccc2)cc1,0.22950819672131148
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,CSc1ccccc1NC(=O)c1ccco1,0.22580645161290322
CSc1[nH]nc(NC(=O)c2cccnc2)c1C#N,CSc1ncc(CN(C)C(C)c2cccnc2)cn1,0.22388059701492538
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,Cc1ccc(CSc2nnc(C)c(O)n2)cc1,1.0
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,0.21311475409836064
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,0.2127659574468085
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,Cc1ccc(CNc2ncnc(N)c2[N+](=O)[O-])cc1,0.21052631578947367
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,Cc1ccc(Nc2nc(C)cc(C)n2)c(Br)c1,0.20408163265306123
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.2
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,Cc1cc(C)nc(S/C=C/C(=O)c2ccc(F)cc2)n1,0.2
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,0.19672131147540983
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,0.19642857142857142
Cc1ccc(CSc2nnc(C)c(O)n2)cc1,CCc1ccc(NCc2ccccc2)cc1,0.1956521739130435
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],1.0
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],Cc1ccc(CNc2ncnc(N)c2[N+](=O)[O-])cc1,0.2807017543859649
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1,0.25
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],Cc1cc([N+](=O)[O-])nn1Cn1nc([N+](=O)[O-])cc1C,0.24489795918367346
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],Cc1nc2cc(Nc3ccccc3C(=O)O)ccc2s1,0.23333333333333334
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],CCN(CC)Cc1cc(Nc2ccncc2)ccc1O,0.23214285714285715
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],COc1cc([N+](=O)[O-])ccc1NC(=O)Nc1cccnc1,0.23076923076923078
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],O=C(CBr)c1ccc([N+](=O)[O-])cc1,0.22448979591836735
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,0.2222222222222222
Cc1n[nH]c(Nc2ccc(O)cc2)c1[N+](=O)[O-],CC(C)(C)CN/C(=C\[N+](=O)[O-])Nc1ccncc1,0.22033898305084745
COCCN1CCOCC12CCN(c1cnccn1)CC2,COCCN1CCOCC12CCN(c1cnccn1)CC2,1.0
COCCN1CCOCC12CCN(c1cnccn1)CC2,COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,0.20634920634920634
COCCN1CCOCC12CCN(c1cnccn1)CC2,COc1cccc(C(=O)NCc2cccnc2)c1,0.18571428571428572
COCCN1CCOCC12CCN(c1cnccn1)CC2,CCC(=O)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,0.17105263157894737
COCCN1CCOCC12CCN(c1cnccn1)CC2,c1ccc(OC2CCCCC2N2CCOCC2)cc1,0.16923076923076924
COCCN1CCOCC12CCN(c1cnccn1)CC2,COCCn1ccc2cc(NC(=O)COC)ccc21,0.16666666666666666
COCCN1CCOCC12CCN(c1cnccn1)CC2,CCc1ocnc1C(=O)N1CCOC(CCCC(C)C)C1,0.15584415584415584
COCCN1CCOCC12CCN(c1cnccn1)CC2,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,0.1527777777777778
COCCN1CCOCC12CCN(c1cnccn1)CC2,CNc1ccc(N2CCC(Cc3c[nH]cn3)CC2)cc1,0.1506849315068493
COCCN1CCOCC12CCN(c1cnccn1)CC2,CN1CCN(Cc2cnn3ccccc23)CC1,0.14705882352941177
O=C(O)CCCSc1nc2ccccc2s1,O=C(O)CCCSc1nc2ccccc2s1,1.0
O=C(O)CCCSc1nc2ccccc2s1,Cc1nc2cc(Nc3ccccc3C(=O)O)ccc2s1,0.27586206896551724
O=C(O)CCCSc1nc2ccccc2s1,CC(C)(C)C(=O)CSc1nc2ccccc2o1,0.2727272727272727
O=C(O)CCCSc1nc2ccccc2s1,CCCOc1ccc2nc(NC(=O)OC)sc2c1,0.2459016393442623
O=C(O)CCCSc1nc2ccccc2s1,O=C(COc1ccccc1)NC1=NCCS1,0.24561403508771928
O=C(O)CCCSc1nc2ccccc2s1,O=C(O)C(F)(F)C(NCc1ccccc1)c1ccccc1,0.2222222222222222
O=C(O)CCCSc1nc2ccccc2s1,O=C(O)C1C(C(=O)O)C1(c1ccccc1)c1ccccc1,0.2222222222222222
O=C(O)CCCSc1nc2ccccc2s1,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,0.21875
O=C(O)CCCSc1nc2ccccc2s1,CCCCN(C)c1nc2ccccc2[nH]1,0.21818181818181817
O=C(O)CCCSc1nc2ccccc2s1,C[C@H](NC(=O)Nc1ccccc1F)c1ccccc1,0.21818181818181817
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,1.0
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,CCc1ccc(NCc2ccccc2)cc1,0.2708333333333333
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,0.24561403508771928
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,CN(C)CCCCNc1ccnc2ccccc12,0.2413793103448276
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,O=C(Nc1cccc2ncccc12)c1ccccc1Cl,0.23728813559322035
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.23076923076923078
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,Cc1ccc(CNc2ncnc(N)c2[N+](=O)[O-])cc1,0.22950819672131148
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,NC(=O)NCCCCCOc1cccc2ccccc12,0.22033898305084745
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.2153846153846154
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,O=C(O)C(F)(F)C(NCc1ccccc1)c1ccccc1,0.21428571428571427
